part_number,manufacturer,condition,price,lead_time,vendor,location,quantity 
3030133,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41.5,7-10 Days,Greinert & Glatt,Europe,5
3030134,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41.5,7-10 Days,Greinert & Glatt,Europe,5
3030145,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,59,7-10 Days,Greinert & Glatt,Europe,5
3030146,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,59,7-10 Days,Greinert & Glatt,Europe,5
3030147,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,59,7-10 Days,Greinert & Glatt,Europe,5
3030158,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
3030160,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
3030161,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,13.7,7-10 Days,Greinert & Glatt,Europe,5
3030174,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26.5,7-10 Days,Greinert & Glatt,Europe,5
3030187,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41.5,7-10 Days,Greinert & Glatt,Europe,5
3030188,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,52,7-10 Days,Greinert & Glatt,Europe,5
3030190,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,54,7-10 Days,Greinert & Glatt,Europe,5
3030213,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,24,7-10 Days,Greinert & Glatt,Europe,5
3030226,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,49,7-10 Days,Greinert & Glatt,Europe,5
3030242,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,29.5,7-10 Days,Greinert & Glatt,Europe,5
3030255,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,42.5,7-10 Days,Greinert & Glatt,Europe,5
3030271,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
3030284,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,4.2,7-10 Days,Greinert & Glatt,Europe,5
3030297,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,7.9,7-10 Days,Greinert & Glatt,Europe,5
3030307,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,12,7-10 Days,Greinert & Glatt,Europe,5
3030310,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,15.8,7-10 Days,Greinert & Glatt,Europe,5
3030323,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,32.5,7-10 Days,Greinert & Glatt,Europe,5
3030324,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,4.2,7-10 Days,Greinert & Glatt,Europe,5
3030325,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,7.9,7-10 Days,Greinert & Glatt,Europe,5
3030326,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,12,7-10 Days,Greinert & Glatt,Europe,5
3030327,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,15.8,7-10 Days,Greinert & Glatt,Europe,5
3030328,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,32.5,7-10 Days,Greinert & Glatt,Europe,5
3030336,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,14.3,7-10 Days,Greinert & Glatt,Europe,5
3030349,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,57,7-10 Days,Greinert & Glatt,Europe,5
3030352,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,49,7-10 Days,Greinert & Glatt,Europe,5
3030353,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,49,7-10 Days,Greinert & Glatt,Europe,5
3030354,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,49,7-10 Days,Greinert & Glatt,Europe,5
3030365,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,53,7-10 Days,Greinert & Glatt,Europe,5
3030366,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,52,7-10 Days,Greinert & Glatt,Europe,5
3030367,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,67,7-10 Days,Greinert & Glatt,Europe,5
3030368,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,67,7-10 Days,Greinert & Glatt,Europe,5
3030369,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,67,7-10 Days,Greinert & Glatt,Europe,5
3030370,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,67,7-10 Days,Greinert & Glatt,Europe,5
3030371,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,24,7-10 Days,Greinert & Glatt,Europe,5
3030372,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,27,7-10 Days,Greinert & Glatt,Europe,5
3030373,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,30,7-10 Days,Greinert & Glatt,Europe,5
3030374,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,46,7-10 Days,Greinert & Glatt,Europe,5
3030375,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,33.5,7-10 Days,Greinert & Glatt,Europe,5
3030376,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,53,7-10 Days,Greinert & Glatt,Europe,5
3030377,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
3030378,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,59,7-10 Days,Greinert & Glatt,Europe,5
3030379,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,42.5,7-10 Days,Greinert & Glatt,Europe,5
3030380,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,43,7-10 Days,Greinert & Glatt,Europe,5
3030382,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,42.5,7-10 Days,Greinert & Glatt,Europe,5
3030383,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,32,7-10 Days,Greinert & Glatt,Europe,5
3030417,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3030420,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3030433,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.3,7-10 Days,Greinert & Glatt,Europe,5
3030433,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.9,7-10 Days,Greinert & Glatt,Europe,5
3030459,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.6,7-10 Days,Greinert & Glatt,Europe,5
3030459,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.5,7-10 Days,Greinert & Glatt,Europe,5
3030462,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.5,7-10 Days,Greinert & Glatt,Europe,5
3030488,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3030491,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3030492,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.5,7-10 Days,Greinert & Glatt,Europe,5
3030511,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.2,7-10 Days,Greinert & Glatt,Europe,5
3030512,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.2,7-10 Days,Greinert & Glatt,Europe,5
3030513,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.2,7-10 Days,Greinert & Glatt,Europe,5
3030514,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.9,7-10 Days,Greinert & Glatt,Europe,5
3030527,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.9,7-10 Days,Greinert & Glatt,Europe,5
3030721,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,14.5,7-10 Days,Greinert & Glatt,Europe,5
3030747,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,20.5,7-10 Days,Greinert & Glatt,Europe,5
3030789,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.9,7-10 Days,Greinert & Glatt,Europe,5
3030815,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,20.5,7-10 Days,Greinert & Glatt,Europe,5
3030860,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,5.4,7-10 Days,Greinert & Glatt,Europe,5
3030873,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,12.7,7-10 Days,Greinert & Glatt,Europe,5
3030886,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,15,7-10 Days,Greinert & Glatt,Europe,5
3030899,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,17.2,7-10 Days,Greinert & Glatt,Europe,5
3030900,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,17.2,7-10 Days,Greinert & Glatt,Europe,5
3030925,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,23.5,7-10 Days,Greinert & Glatt,Europe,5
3030970,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41,7-10 Days,Greinert & Glatt,Europe,5
3030983,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41,7-10 Days,Greinert & Glatt,Europe,5
3030996,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41.5,7-10 Days,Greinert & Glatt,Europe,5
3031005,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,42,7-10 Days,Greinert & Glatt,Europe,5
3031010,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,40,7-10 Days,Greinert & Glatt,Europe,5
3031011,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,3.4,7-10 Days,Greinert & Glatt,Europe,5
3031012,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,40,7-10 Days,Greinert & Glatt,Europe,5
3031034,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,14.8,7-10 Days,Greinert & Glatt,Europe,5
3031047,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,511,7-10 Days,Greinert & Glatt,Europe,5
3031048,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,511,7-10 Days,Greinert & Glatt,Europe,5
3031050,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,10.9,7-10 Days,Greinert & Glatt,Europe,5
3031076,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,17.7,7-10 Days,Greinert & Glatt,Europe,5
3031076,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,36,7-10 Days,Greinert & Glatt,Europe,5
3031089,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,36,7-10 Days,Greinert & Glatt,Europe,5
3031128,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,21,7-10 Days,Greinert & Glatt,Europe,5
3031128,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,43,7-10 Days,Greinert & Glatt,Europe,5
3031131,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,43,7-10 Days,Greinert & Glatt,Europe,5
3031144,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,156,7-10 Days,Greinert & Glatt,Europe,5
3031157,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,33.5,7-10 Days,Greinert & Glatt,Europe,5
3031157,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,68,7-10 Days,Greinert & Glatt,Europe,5
3031160,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,68,7-10 Days,Greinert & Glatt,Europe,5
3031186,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,47.5,7-10 Days,Greinert & Glatt,Europe,5
3031199,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,47.5,7-10 Days,Greinert & Glatt,Europe,5
3031200,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,52,7-10 Days,Greinert & Glatt,Europe,5
3031209,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,165,7-10 Days,Greinert & Glatt,Europe,5
3031212,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,39.5,7-10 Days,Greinert & Glatt,Europe,5
3031225,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,39.5,7-10 Days,Greinert & Glatt,Europe,5
3031238,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,64,7-10 Days,Greinert & Glatt,Europe,5
3031238,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,131,7-10 Days,Greinert & Glatt,Europe,5
3031241,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,46.5,7-10 Days,Greinert & Glatt,Europe,5
3031254,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,46.5,7-10 Days,Greinert & Glatt,Europe,5
3031267,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,158,7-10 Days,Greinert & Glatt,Europe,5
3031270,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,46,7-10 Days,Greinert & Glatt,Europe,5
3031270,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,93,7-10 Days,Greinert & Glatt,Europe,5
3031283,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,93,7-10 Days,Greinert & Glatt,Europe,5
3031306,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,62,7-10 Days,Greinert & Glatt,Europe,5
3031309,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,93,7-10 Days,Greinert & Glatt,Europe,5
3031319,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,62,7-10 Days,Greinert & Glatt,Europe,5
3031322,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,195,7-10 Days,Greinert & Glatt,Europe,5
3031364,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,47,7-10 Days,Greinert & Glatt,Europe,5
3031377,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,47,7-10 Days,Greinert & Glatt,Europe,5
3031380,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,140,7-10 Days,Greinert & Glatt,Europe,5
3031393,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,61,7-10 Days,Greinert & Glatt,Europe,5
3031403,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,61,7-10 Days,Greinert & Glatt,Europe,5
3031416,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,169,7-10 Days,Greinert & Glatt,Europe,5
3031429,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,105,7-10 Days,Greinert & Glatt,Europe,5
3031432,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,105,7-10 Days,Greinert & Glatt,Europe,5
3031445,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,76,7-10 Days,Greinert & Glatt,Europe,5
3031458,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,76,7-10 Days,Greinert & Glatt,Europe,5
3031461,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,213,7-10 Days,Greinert & Glatt,Europe,5
3031487,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,74,7-10 Days,Greinert & Glatt,Europe,5
3031490,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,74,7-10 Days,Greinert & Glatt,Europe,5
3031500,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,91,7-10 Days,Greinert & Glatt,Europe,5
3031500,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,185,7-10 Days,Greinert & Glatt,Europe,5
3031513,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,62,7-10 Days,Greinert & Glatt,Europe,5
3031513,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,126,7-10 Days,Greinert & Glatt,Europe,5
3031526,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,159,7-10 Days,Greinert & Glatt,Europe,5
3031539,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,197,7-10 Days,Greinert & Glatt,Europe,5
3031542,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,213,7-10 Days,Greinert & Glatt,Europe,5
3031555,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,215,7-10 Days,Greinert & Glatt,Europe,5
3031563,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,215,7-10 Days,Greinert & Glatt,Europe,5
3031564,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,226,7-10 Days,Greinert & Glatt,Europe,5
3031571,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,215,7-10 Days,Greinert & Glatt,Europe,5
3031584,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,318,7-10 Days,Greinert & Glatt,Europe,5
3031597,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,318,7-10 Days,Greinert & Glatt,Europe,5
3031607,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,318,7-10 Days,Greinert & Glatt,Europe,5
3031623,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,316,7-10 Days,Greinert & Glatt,Europe,5
3031636,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,89,7-10 Days,Greinert & Glatt,Europe,5
3031652,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,318,7-10 Days,Greinert & Glatt,Europe,5
3031665,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,64,7-10 Days,Greinert & Glatt,Europe,5
3031678,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,178,7-10 Days,Greinert & Glatt,Europe,5
3031681,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,81,7-10 Days,Greinert & Glatt,Europe,5
3031694,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,225,7-10 Days,Greinert & Glatt,Europe,5
3031704,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3031717,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.2,7-10 Days,Greinert & Glatt,Europe,5
3031720,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,48.5,7-10 Days,Greinert & Glatt,Europe,5
3031733,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,164,7-10 Days,Greinert & Glatt,Europe,5
3031746,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,65,7-10 Days,Greinert & Glatt,Europe,5
3031759,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,204,7-10 Days,Greinert & Glatt,Europe,5
3031762,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3031982,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,49,7-10 Days,Greinert & Glatt,Europe,5
3031995,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,46.5,7-10 Days,Greinert & Glatt,Europe,5
3032033,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.5,7-10 Days,Greinert & Glatt,Europe,5
3032059,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,20,7-10 Days,Greinert & Glatt,Europe,5
3032062,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.9,7-10 Days,Greinert & Glatt,Europe,5
3032075,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.9,7-10 Days,Greinert & Glatt,Europe,5
3032114,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,123,7-10 Days,Greinert & Glatt,Europe,5
3032127,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,123,7-10 Days,Greinert & Glatt,Europe,5
3032143,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,13.7,7-10 Days,Greinert & Glatt,Europe,5
3032156,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,1.4,7-10 Days,Greinert & Glatt,Europe,5
3032168,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,17.8,7-10 Days,Greinert & Glatt,Europe,5
3032169,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.3,7-10 Days,Greinert & Glatt,Europe,5
3032170,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,17.4,7-10 Days,Greinert & Glatt,Europe,5
3032185,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
3032198,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
3032208,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,53,7-10 Days,Greinert & Glatt,Europe,5
3032211,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,127,7-10 Days,Greinert & Glatt,Europe,5
3032224,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,127,7-10 Days,Greinert & Glatt,Europe,5
3032237,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,14.3,7-10 Days,Greinert & Glatt,Europe,5
3032240,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,29.5,7-10 Days,Greinert & Glatt,Europe,5
3032253,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
3032266,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,57,7-10 Days,Greinert & Glatt,Europe,5
3032279,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,42.5,7-10 Days,Greinert & Glatt,Europe,5
3032282,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3032295,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,18.4,7-10 Days,Greinert & Glatt,Europe,5
3032318,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,33,7-10 Days,Greinert & Glatt,Europe,5
3032321,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,37,7-10 Days,Greinert & Glatt,Europe,5
3032322,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,37,7-10 Days,Greinert & Glatt,Europe,5
3032363,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.9,7-10 Days,Greinert & Glatt,Europe,5
3032376,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,15,7-10 Days,Greinert & Glatt,Europe,5
3032378,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,24.5,7-10 Days,Greinert & Glatt,Europe,5
3032381,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.8,7-10 Days,Greinert & Glatt,Europe,5
3032389,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.8,7-10 Days,Greinert & Glatt,Europe,5
3032402,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,40.5,7-10 Days,Greinert & Glatt,Europe,5
3032428,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,35.5,7-10 Days,Greinert & Glatt,Europe,5
3032431,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,44.5,7-10 Days,Greinert & Glatt,Europe,5
3032447,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,40.5,7-10 Days,Greinert & Glatt,Europe,5
3032457,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41.5,7-10 Days,Greinert & Glatt,Europe,5
3032460,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,41.5,7-10 Days,Greinert & Glatt,Europe,5
3032470,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,24.5,7-10 Days,Greinert & Glatt,Europe,5
3032512,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,10.7,7-10 Days,Greinert & Glatt,Europe,5
3032525,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,14.3,7-10 Days,Greinert & Glatt,Europe,5
3032538,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,19.3,7-10 Days,Greinert & Glatt,Europe,5
3032541,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,4.2,7-10 Days,Greinert & Glatt,Europe,5
3032567,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,4.2,7-10 Days,Greinert & Glatt,Europe,5
3032570,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,7.9,7-10 Days,Greinert & Glatt,Europe,5
3032583,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,12,7-10 Days,Greinert & Glatt,Europe,5
3032596,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,15.8,7-10 Days,Greinert & Glatt,Europe,5
3032606,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,32.5,7-10 Days,Greinert & Glatt,Europe,5
3032621,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,4.2,7-10 Days,Greinert & Glatt,Europe,5
3032622,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,7.9,7-10 Days,Greinert & Glatt,Europe,5
3032635,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,12,7-10 Days,Greinert & Glatt,Europe,5
3032648,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,15.8,7-10 Days,Greinert & Glatt,Europe,5
3032651,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,32.5,7-10 Days,Greinert & Glatt,Europe,5
3032664,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,24.5,7-10 Days,Greinert & Glatt,Europe,5
3032677,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,24.5,7-10 Days,Greinert & Glatt,Europe,5
3032729,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.8,7-10 Days,Greinert & Glatt,Europe,5
3032732,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.8,7-10 Days,Greinert & Glatt,Europe,5
3032745,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.8,7-10 Days,Greinert & Glatt,Europe,5
3032758,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.8,7-10 Days,Greinert & Glatt,Europe,5
3032761,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.8,7-10 Days,Greinert & Glatt,Europe,5
3032774,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.8,7-10 Days,Greinert & Glatt,Europe,5
3032787,PHOENIX CONTACT,NEW SURPLUS IN SEALED PACKAGING,9.8,7-10 Days,Greinert & Glatt,Europe,5
